"JOB_ID","MACHINE_ID","JOB_DESC","DUE_DATE","CUSTOMER","GLOBE_JOB_NUM","FINISH_DATE","YIELD_QTY","ORDER_QTY","START_DATE","MATERIAL_DATE"
200549,40,"GL200549 IPB",1676692799,34,"GL200549",1675967310,0,133800,1675867000,1675802950
200550,49,"GL200550 KEYSTONE",1676865599,32,"GL200550",1675974500,0,40100,1675878900,1675804950
200551,58,"GL200551 GRAPHIC MGMT",1676779199,33,"GL200551",1675890290,0,33400,1675857900,1675806800
200552,35,"GL200552 MENASHA",1676606399,14,"GL200552",1675942570,0,77100,1675814200,1675814200
200553,55,"GL200553 ALBERT",1676951999,52,"GL200553",1675865490,0,22600,1675821240,1675820450
200554,50,"GL200554 KEYSTONE",1676951999,32,"GL200554",1675886600,0,77100,1675820650,1675820650
200555,49,"GL200555 CULTECH",1676779199,43,"GL200555",1675878890,0,30200,1675856640,1675821900
200556,57,"GL200556 MENASHA",1676692799,14,"GL200556",1675865820,0,42200,1675824670,1675824300
200557,51,"GL200557 ARKAY",1677038399,39,"GL200557",1675865410,0,800,1675860800,1675860800
200558,55,"GL200558 ALBERT",1676692799,52,"GL200558",1675885200,0,33400,1675865500,1675861000
200559,58,"GL200559 CO2",1676779199,50,"GL200559",1675895980,0,9900,1675890300,1675864950
200560,58,"GL200560 GPA GLOBAL",1677038399,48,"GL200560",1675911250,0,27400,1675895990,1675866950
200561,51,"GL200561 CO2",1676779199,50,"GL200561",1675880390,0,32700,1675869500,1675869500
200562,57,"GL200562 CO2",1676951999,50,"GL200562",1676066780,0,16300,1675878750,1675878750
200563,57,"GL200563 GHP",1676779199,45,"GL200563",1676054710,0,6800,1676051550,1675878850
200564,57,"GL200564 GPA GLOBAL",1676692799,48,"GL200564",1676049720,0,126400,1675940400,1675879500
200565,49,"GL200565 GPA GLOBAL",1676865599,48,"GL200565",1675993850,0,31400,1675974510,1675889550
200566,55,"GL200566 MENASHA",1676951999,14,"GL200566",1675899450,0,22300,1675890450,1675890450
200567,49,"GL200567 CULTECH",1676779199,43,"GL200567",1675966770,0,33500,1675940400,1675890650
200568,51,"GL200568 CARDBOX",1676606399,4,"GL200568",1675894840,0,1000,1675891100,1675891100
200569,55,"GL200569 CARDBOX",1676692799,4,"GL200569",1676041670,0,71200,1675899460,1675896200
200570,58,"GL200570 ALBERT",1676865599,52,"GL200570",1675965840,0,31000,1675954660,1675899450
200571,58,"GL200571 MENASHA",1676779199,14,"GL200571",1675943660,0,1000,1675911260,1675910300
200572,55,"GL200572 CO2",1676951999,50,"GL200572",1676045900,0,1000,1676041680,1675940500
200573,50,"GL200573 CARDBOX",1677038399,4,"GL200573",1675948480,0,14000,1675940850,1675940850
200574,58,"GL200574 CULTECH",1676779199,43,"GL200574",1675954650,0,29000,1675943670,1675940900
200575,40,"GL200575 IPB",1676606399,34,"GL200575",1675980630,0,20500,1675967320,1675941650
200576,51,"GL200576 GRAPHIC MGMT",1677038399,33,"GL200576",1675959240,0,22600,1675946900,1675946900
200577,55,"GL200577 ARKAY",1676951999,39,"GL200577",1676052600,0,14900,1676045910,1675948000
200578,35,"GL200578 CO2",1676779199,50,"GL200578",1676054630,0,159600,1675959950,1675959950
200579,57,"GL200579 ARKAY",1677124799,39,"GL200579",1676079660,0,30000,1676066790,1675972450
200580,50,"GL200580 CARDBOX",1677383999,4,"GL200580",1675980880,0,11000,1675972650,1675972650
200581,50,"GL200581 KEYSTONE",1676692799,32,"GL200581",1676038860,0,31200,1675980890,1675974800
200582,49,"GL200582 GPA GLOBAL",1676433599,48,"GL200582",1676054720,0,35000,1675993860,1675975400
200583,58,"GL200583 CULTECH",1676951999,43,"GL200583",1675980820,0,500,1675977250,1675977250
200584,55,"GL200584 ARKAY",1676951999,39,"GL200584",1676119880,0,28700,1676073380,1675980550
200585,57,"GL200585 GPA GLOBAL",1676692799,48,"GL200585",1676051540,0,400,1676049730,1675980600
200586,51,"GL200586 CULTECH",1676779199,43,"GL200586",1675984590,0,1600,1675980850,1675980850
200587,49,"GL200587 IPB",1676779199,34,"GL200587",1676060010,0,5200,1676054730,1675982800
200588,58,"GL200588 ARKAY",1677038399,39,"GL200588",1676045730,0,65600,1675983600,1675983600
200589,49,"GL200589 GRAPHIC MGMT",1676865599,33,"GL200589",1676310550,0,83100,1676060020,1675986700
200590,51,"GL200590 MENASHA",1676951999,14,"GL200590",1676027550,0,34600,1675986750,1675986750
200591,50,"GL200591 CULTECH",1676779199,43,"GL200591",1676042410,0,900,1676038870,1675991550
200592,58,"GL200592 CARDBOX",1676779199,4,"GL200592",1676038270,0,34900,1676026800,1675994950
200593,40,"GL200593 GHP",1676951999,45,"GL200593",1676308390,0,122600,1676027400,1676027400
200594,55,"GL200594 CULTECH",1676951999,43,"GL200594",1676289400,0,34900,1676119890,1676038200
200595,58,"GL200595 GPA GLOBAL",1677038399,48,"GL200595",1676051850,0,8800,1676045740,1676044200
200596,57,"GL200596 MENASHA",1676865599,14,"GL200596",1676060400,0,9900,1676054720,1676048900
200597,58,"GL200597 GRAPHIC MGMT",1677038399,33,"GL200597",1676061840,0,23400,1676051860,1676049450
200598,50,"GL200598 IPB",1677038399,34,"GL200598",1676062930,0,26100,1676051150,1676051150
200599,55,"GL200599 MENASHA",1676865599,14,"GL200599",1676073370,0,30000,1676052610,1676051400
200600,57,"GL200600 KEYSTONE",1677124799,32,"GL200600",1676117030,0,27800,1676079670,1676051450
200601,35,"GL200601 CULTECH",1677211199,43,"GL200601",1676056810,0,100,1676054640,1676054500
200602,35,"GL200602 GPI",1677038399,49,"GL200602",1676072950,0,20300,1676058350,1676058350
200603,40,"GL200603 IPB",1676951999,34,"GL200603",1676318940,0,16500,1676308400,1676063500
200604,58,"GL200604 MENASHA",1676951999,14,"GL200604",1676118750,0,117600,1676064500,1676064500
200605,35,"GL200605 KEYSTONE",1677124799,32,"GL200605",1676084140,0,18200,1676072960,1676070200
200606,55,"GL200606 ALBERT",1677211199,52,"GL200606",1676400900,0,148000,1676289410,1676070350
200607,50,"GL200607 GRAPHIC MGMT",1677124799,33,"GL200607",1676305640,0,82600,1676072450,1676072450
200608,51,"GL200608 GHP",1677124799,45,"GL200608",1676375960,0,155500,1676073900,1676073900
200609,57,"GL200609 CO2",1677211199,50,"GL200609",1676296990,0,1200,1676294300,1676115050
200610,57,"GL200610 MENASHA",1676779199,14,"GL200610",1676132710,0,39700,1676117040,1676116050
200611,57,"GL200611 GRAPHIC MGMT",1677124799,33,"GL200611",1676294290,0,25300,1676132720,1676117050
200612,35,"GL200612 KEYSTONE",1676951999,32,"GL200612",1676132860,0,26600,1676118300,1676118300
200613,58,"GL200613 ALBERT",1676779199,52,"GL200613",1676315450,0,194500,1676119050,1676119050
200614,57,"GL200614 CULTECH",1677297599,43,"GL200614",1676308670,0,17800,1676297000,1676126050
200615,50,"GL200615 CARDBOX",1677297599,4,"GL200615",1676325150,0,32000,1676305650,1676126150
200616,49,"GL200616 GHP",1677038399,45,"GL200616",1676322550,0,16500,1676310560,1676131250
200617,40,"GL200617 GRAPHIC MGMT",1677124799,33,"GL200617",1676339490,0,11600,1676318950,1676132800
200618,35,"GL200618 CO2",1676865599,50,"GL200618",1676301940,0,35700,1676133050,1676133050
200619,40,"GL200619 ALBERT",1676865599,52,"GL200619",1676294020,0,9000,1676286000,1676134600
200620,40,"GL200620 CULTECH",1677211199,43,"GL200620",1676341410,0,800,1676339500,1676293750
200621,57,"GL200621 GPI",1676779199,49,"GL200621",1676315460,0,12600,1676308680,1676297450
200622,57,"GL200622 MENASHA",1677383999,14,"GL200622",1676415170,0,6500,1676408410,1676300700
200623,49,"GL200623 CO2",1677124799,50,"GL200623",1676416400,0,66800,1676327240,1676310200
200624,57,"GL200624 CARDBOX",1677297599,4,"GL200624",1676377690,0,41400,1676323750,1676310650
200625,57,"GL200625 KEYSTONE",1676865599,32,"GL200625",1676323740,0,31600,1676315470,1676312550
200626,50,"GL200626 GPI",1677297599,49,"GL200626",1676330440,0,14700,1676325160,1676316900
200627,58,"GL200627 CARDBOX",1677038399,4,"GL200627",1676323020,0,200,1676319750,1676319750
200628,40,"GL200628 GPA GLOBAL",1677211199,48,"GL200628",1676373610,0,600,1676341420,1676321700
200629,58,"GL200629 ALBERT",1677211199,52,"GL200629",1676379740,0,61000,1676325650,1676325650
200630,40,"GL200630 ALBERT",1677297599,52,"GL200630",1676462550,0,88200,1676373620,1676327250
200631,55,"GL200631 GHP",1677038399,45,"GL200631",1676381380,0,20900,1676372400,1676341700
200632,50,"GL200632 GRAPHIC MGMT",1677297599,33,"GL200632",1676384100,0,23800,1676373650,1676373650
200633,57,"GL200633 ALBERT",1677556799,52,"GL200633",1676481260,0,30400,1676465140,1676373850
200634,57,"GL200634 CARDBOX",1677297599,4,"GL200634",1676395460,0,45500,1676377700,1676377650
200635,49,"GL200635 ALBERT",1677297599,52,"GL200635",1676481590,0,38400,1676416410,1676380300
200636,57,"GL200636 ARKAY",1677211199,39,"GL200636",1676408400,0,34900,1676395470,1676383000
200637,51,"GL200637 CARDBOX",1677211199,4,"GL200637",1676397940,0,32900,1676383250,1676383250
200638,58,"GL200638 ARKAY",1677211199,39,"GL200638",1676418240,0,113100,1676384450,1676384450
200639,55,"GL200639 GPI",1677124799,49,"GL200639",1676573630,0,158700,1676400910,1676390000
200640,50,"GL200640 GPA GLOBAL",1677297599,48,"GL200640",1676420640,0,69800,1676398450,1676398450
200641,51,"GL200641 CULTECH",1677038399,43,"GL200641",1676412030,0,31000,1676400200,1676400200
200642,35,"GL200642 GPA GLOBAL",1677124799,48,"GL200642",1676412170,0,24600,1676400650,1676400650
200643,40,"GL200643 CO2",1677643199,50,"GL200643",1676491840,0,42600,1676462560,1676404950
200644,35,"GL200644 GPI",1677470399,49,"GL200644",1676467470,0,45300,1676412180,1676406500
200645,57,"GL200645 GPI",1677470399,49,"GL200645",1676424270,0,13600,1676415180,1676407700
200646,58,"GL200646 KEYSTONE",1677383999,32,"GL200646",1676465870,0,33900,1676418250,1676409150
200647,51,"GL200647 ARKAY",1677556799,39,"GL200647",1676419230,0,14400,1676412040,1676409600
200648,57,"GL200648 CO2",1677383999,50,"GL200648",1676465130,0,34600,1676424280,1676419950
200649,50,"GL200649 GHP",1677470399,45,"GL200649",1676488210,0,60600,1676459400,1676459400
200650,58,"GL200650 IPB",1677124799,34,"GL200650",1676491980,0,101400,1676465880,1676460550
200651,49,"GL200651 MENASHA",1677470399,14,"GL200651",1676512190,0,39900,1676481600,1676465700
200652,57,"GL200652 CARDBOX",1677297599,4,"GL200652",1676492210,0,21200,1676481270,1676468450
200653,35,"GL200653 GRAPHIC MGMT",1677470399,33,"GL200653",1676478230,0,31000,1676468550,1676468550
200654,57,"GL200654 CO2",1677556799,50,"GL200654",1676557950,0,31200,1676514700,1676472850
200655,51,"GL200655 ALBERT",1677383999,52,"GL200655",1676485800,0,22300,1676474450,1676474450
200656,40,"GL200656 GPI",1677297599,49,"GL200656",1676494590,0,1700,1676491850,1676475100
200657,35,"GL200657 CULTECH",1677815999,43,"GL200657",1676505630,0,26000,1676493890,1676476550
200658,35,"GL200658 GRAPHIC MGMT",1677556799,33,"GL200658",1676493880,0,26300,1676478240,1676478150
200659,40,"GL200659 ARKAY",1677470399,39,"GL200659",1676514880,0,28600,1676494600,1676483000
200660,57,"GL200660 CARDBOX",1677297599,4,"GL200660",1676503160,0,26900,1676492220,1676487950
200661,57,"GL200661 GHP",1677383999,45,"GL200661",1676514690,0,37400,1676503170,1676490850
200662,51,"GL200662 MENASHA",1677729599,14,"GL200662",1676511450,0,24100,1676491900,1676491900
200663,58,"GL200663 GPA GLOBAL",1677470399,48,"GL200663",1676632650,0,14900,1676492350,1676492350
200664,40,"GL200664 CARDBOX",1677470399,4,"GL200664",1676591210,0,18700,1676578510,1676493250
200665,49,"GL200665 GPA GLOBAL",1677470399,48,"GL200665",1676576620,0,1300,1676573320,1676493450
200666,57,"GL200666 MENASHA",1677643199,14,"GL200666",1676909280,0,26200,1676896860,1676494250
200667,58,"GL200667 GHP",1677729599,45,"GL200667",1676686540,0,25000,1676650600,1676497550
200668,40,"GL200668 GPA GLOBAL",1677211199,48,"GL200668",1676578500,0,42100,1676514890,1676498250
200669,58,"GL200669 MENASHA",1677211199,14,"GL200669",1676599720,0,200,1676545200,1676501400
200670,58,"GL200670 GRAPHIC MGMT",1677470399,33,"GL200670",1676642000,0,22900,1676632660,1676504500
200671,49,"GL200671 ARKAY",1677124799,39,"GL200671",1676573310,0,31700,1676512200,1676507100
200672,58,"GL200672 IPB",1677470399,34,"GL200672",1676650590,0,25700,1676642010,1676507200
200673,35,"GL200673 GHP",1677643199,45,"GL200673",1676513290,0,2500,1676509950,1676509950
200674,50,"GL200674 CO2",1677383999,50,"GL200674",1676547330,0,16600,1676510550,1676510550
200675,55,"GL200675 GRAPHIC MGMT",1677383999,33,"GL200675",1676576400,0,500,1676573640,1676513900
200676,57,"GL200676 ALBERT",1677556799,52,"GL200676",1676570920,0,23600,1676560360,1676514450
200677,55,"GL200677 GRAPHIC MGMT",1677556799,33,"GL200677",1677001660,0,154400,1676576410,1676548500
200678,50,"GL200678 ARKAY",1677470399,39,"GL200678",1676558770,0,15800,1676549450,1676549450
200679,50,"GL200679 CARDBOX",1677383999,4,"GL200679",1676640580,0,68700,1676558780,1676549750
200680,51,"GL200680 GPA GLOBAL",1677383999,48,"GL200680",1676563620,0,16400,1676553350,1676553350
200681,35,"GL200681 MENASHA",1677297599,14,"GL200681",1676573150,0,35400,1676554050,1676554050
200682,49,"GL200682 ALBERT",1677556799,52,"GL200682",1676596600,0,34300,1676576630,1676555750
200683,57,"GL200683 ARKAY",1677470399,39,"GL200683",1676560350,0,1600,1676557960,1676556050
200684,51,"GL200684 ARKAY",1677211199,39,"GL200684",1676638520,0,102700,1676563630,1676559750
200685,57,"GL200685 CULTECH",1677297599,43,"GL200685",1676601640,0,137400,1676570930,1676567650
200686,35,"GL200686 CARDBOX",1677383999,4,"GL200686",1676577140,0,200,1676573160,1676572650
200687,35,"GL200687 GHP",1677383999,45,"GL200687",1676601960,0,47800,1676577150,1676575750
200688,40,"GL200688 GRAPHIC MGMT",1677556799,33,"GL200688",1676650300,0,19600,1676591220,1676584950
200689,57,"GL200689 IPB",1677556799,34,"GL200689",1676737140,0,47000,1676601650,1676586350
200690,49,"GL200690 GHP",1677729599,45,"GL200690",1676664150,0,24300,1676596610,1676587350
200691,40,"GL200691 ALBERT",1677643199,52,"GL200691",1676670930,0,24200,1676650310,1676589450
200692,57,"GL200692 IPB",1677124799,34,"GL200692",1676720180,0,66000,1676631600,1676601850
200693,50,"GL200693 IPB",1677297599,34,"GL200693",1676738150,0,159500,1676640590,1676635600
200694,51,"GL200694 GPI",1677556799,49,"GL200694",1676651300,0,29100,1676640000,1676640000
200695,35,"GL200695 KEYSTONE",1677297599,32,"GL200695",1676656240,0,16000,1676647150,1676647150
200696,51,"GL200696 GRAPHIC MGMT",1677815999,33,"GL200696",1676671440,0,54600,1676651310,1676648800
200697,35,"GL200697 GRAPHIC MGMT",1677297599,33,"GL200697",1676664670,0,27900,1676656250,1676650250
200698,58,"GL200698 GHP",1677470399,45,"GL200698",1676724120,0,37000,1676686550,1676654150
200699,49,"GL200699 GPI",1677470399,49,"GL200699",1676667800,0,900,1676664160,1676657850
200700,40,"GL200700 GRAPHIC MGMT",1677729599,33,"GL200700",1676906730,0,24200,1676894310,1676657950
200701,35,"GL200701 KEYSTONE",1677815999,32,"GL200701",1676936580,0,133500,1676664680,1676663450
200702,51,"GL200702 GPI",1677470399,49,"GL200702",1676678370,0,17900,1676671450,1676663900
200703,58,"GL200703 CARDBOX",1677902399,4,"GL200703",1676737390,0,26900,1676724130,1676667150
200704,40,"GL200704 MENASHA",1677643199,14,"GL200704",1676894300,0,74900,1676670940,1676668950
200705,49,"GL200705 CARDBOX",1677470399,4,"GL200705",1676738320,0,27500,1676673850,1676673850
200706,49,"GL200706 ARKAY",1677815999,39,"GL200706",1676925330,0,29900,1676900400,1676683450
200707,51,"GL200707 KEYSTONE",1677470399,32,"GL200707",1676738320,0,48300,1676687100,1676687100
200708,49,"GL200708 GPA GLOBAL",1677729599,48,"GL200708",1676899790,0,12300,1676738330,1676718400
200709,55,"GL200709 ARKAY",1677470399,39,"GL200709",1676995450,0,164300,1676890800,1676727100
200710,57,"GL200710 CARDBOX",1677297599,4,"GL200710",1676896850,0,18300,1676737150,1676730650
200711,57,"GL200711 ALBERT",1677643199,52,"GL200711",1677000520,0,24900,1676909290,1676733800
200712,58,"GL200712 CARDBOX",1677470399,4,"GL200712",1676899210,0,46500,1676737400,1676733950
200713,57,"GL200713 CO2",1677729599,50,"GL200713",1677093780,0,153100,1677000530,1676737800
200714,50,"GL200714 CARDBOX",1677729599,4,"GL200714",1676916510,0,40300,1676738400,1676738400
200715,51,"GL200715 GPA GLOBAL",1677729599,48,"GL200715",1676902960,0,20500,1676893650,1676893650
200716,51,"GL200716 CULTECH",1677729599,43,"GL200716",1676905490,0,100,1676902970,1676894600
200717,58,"GL200717 GPA GLOBAL",1677815999,48,"GL200717",1676902480,0,1600,1676899220,1676895350
200718,58,"GL200718 ALBERT",1678161599,52,"GL200718",1676943440,0,500,1676938170,1676896750
200719,58,"GL200719 CO2",1677902399,50,"GL200719",1676908400,0,19400,1676902490,1676900600
200720,58,"GL200720 GHP",1677729599,45,"GL200720",1676916120,0,15600,1676908410,1676903750
200721,58,"GL200721 GHP",1677902399,45,"GL200721",1676923370,0,27600,1676916130,1676908800
200722,58,"GL200722 KEYSTONE",1677988799,32,"GL200722",1676935860,0,31800,1676923380,1676909650
200723,51,"GL200723 ARKAY",1678075199,39,"GL200723",1676921600,0,21900,1676912400,1676912400
200724,50,"GL200724 CULTECH",1677643199,43,"GL200724",1676920240,0,1600,1676916520,1676914250
200725,51,"GL200725 CULTECH",1677815999,43,"GL200725",1677033040,0,105100,1676921610,1676914350
200726,50,"GL200726 KEYSTONE",1677902399,32,"GL200726",1676930990,0,20000,1676920250,1676914700
200727,49,"GL200727 ALBERT",1677902399,52,"GL200727",1677104800,0,151500,1676925340,1676918500
200728,40,"GL200728 GPI",1677729599,49,"GL200728",1676939360,0,21500,1676925200,1676925200
200729,55,"GL200729 MENASHA",1677729599,14,"GL200729",1677003890,0,1100,1677001670,1676930700
200730,58,"GL200730 GPI",1677988799,49,"GL200730",1676938160,0,900,1676935870,1676931200
200731,40,"GL200731 CULTECH",1677902399,43,"GL200731",1676948190,0,1200,1676944500,1676935400
200732,35,"GL200732 MENASHA",1677902399,14,"GL200732",1676981940,0,12800,1676945660,1676936050
200733,35,"GL200733 CULTECH",1677815999,43,"GL200733",1676945650,0,7400,1676936590,1676936450
200734,40,"GL200734 GRAPHIC MGMT",1677729599,33,"GL200734",1676944490,0,1400,1676939370,1676938650
200735,58,"GL200735 GPI",1677902399,49,"GL200735",1677070970,0,154000,1676943450,1676941900
200736,50,"GL200736 MENASHA",1677643199,14,"GL200736",1676978550,0,700,1676946700,1676946700
200737,35,"GL200737 ARKAY",1677643199,39,"GL200737",1676985460,0,1200,1676981950,1676980250
200738,35,"GL200738 CARDBOX",1677815999,4,"GL200738",1677092280,0,135600,1676985470,1676980700
200739,50,"GL200739 IPB",1677643199,34,"GL200739",1677001170,0,34200,1676982900,1676982900
200740,40,"GL200740 GHP",1677729599,45,"GL200740",1676992650,0,2500,1676989950,1676989950
200741,55,"GL200741 IPB",1678075199,34,"GL200741",1677022460,0,52600,1677006210,1676995900
200742,55,"GL200742 CULTECH",1677988799,43,"GL200742",1677006200,0,2000,1677003900,1676996650
200743,50,"GL200743 GPA GLOBAL",1678247999,48,"GL200743",1677023990,0,38600,1677001180,1676999300
200744,40,"GL200744 MENASHA",1677988799,14,"GL200744",1677023280,0,15800,1677013500,1677013500
200745,55,"GL200745 GPA GLOBAL",1678075199,48,"GL200745",1677120770,0,35900,1677088830,1677016050
200746,55,"GL200746 CULTECH",1677902399,43,"GL200746",1677088820,0,15900,1677022470,1677016500
200747,50,"GL200747 GPA GLOBAL",1678161599,48,"GL200747",1677028990,0,1300,1677024000,1677019850
200748,55,"GL200748 GRAPHIC MGMT",1678334399,33,"GL200748",1677181480,0,17300,1677172620,1677020750
200749,40,"GL200749 GHP",1678075199,45,"GL200749",1677110110,0,68700,1677023290,1677023100
200750,50,"GL200750 GRAPHIC MGMT",1677988799,33,"GL200750",1677067340,0,29100,1677029000,1677024250
200751,51,"GL200751 GHP",1677902399,45,"GL200751",1677070900,0,16700,1677033050,1677028850
200752,50,"GL200752 GHP",1678075199,45,"GL200752",1677078270,0,20000,1677067350,1677031700
200753,58,"GL200753 GRAPHIC MGMT",1677902399,33,"GL200753",1677079880,0,20900,1677070980,1677063750
200754,51,"GL200754 GHP",1677902399,45,"GL200754",1677151580,0,122900,1677070910,1677069000
200755,40,"GL200755 CO2",1677902399,50,"GL200755",1677185370,0,18200,1677110120,1677070900
200756,50,"GL200756 GHP",1677729599,45,"GL200756",1677163690,0,134000,1677078280,1677077050
200757,58,"GL200757 GRAPHIC MGMT",1678247999,33,"GL200757",1677091360,0,19800,1677079890,1677078500
200758,57,"GL200758 CARDBOX",1677988799,4,"GL200758",1677258720,0,14300,1677194920,1677087400
200759,58,"GL200759 ALBERT",1677988799,52,"GL200759",1677093660,0,1100,1677091370,1677088700
200760,35,"GL200760 CO2",1677902399,50,"GL200760",1677104900,0,26400,1677092290,1677090800
200761,57,"GL200761 CO2",1677902399,50,"GL200761",1677098740,0,9500,1677093790,1677092000
200762,35,"GL200762 ARKAY",1677815999,39,"GL200762",1677107440,0,1400,1677104910,1677094200
200763,58,"GL200763 GHP",1677902399,45,"GL200763",1677184760,0,154400,1677097350,1677097350
200764,57,"GL200764 CARDBOX",1677815999,4,"GL200764",1677182630,0,68900,1677098750,1677097750
200765,49,"GL200765 CULTECH",1677902399,43,"GL200765",1677185620,0,44900,1677104810,1677097850
200766,57,"GL200766 ARKAY",1678334399,39,"GL200766",1677502550,0,1500,1677500300,1677099350
200767,35,"GL200767 ARKAY",1678161599,39,"GL200767",1677239700,0,123800,1677107450,1677099850
200768,57,"GL200768 GPA GLOBAL",1678161599,48,"GL200768",1677268180,0,20200,1677258730,1677100900
200769,55,"GL200769 CULTECH",1677729599,43,"GL200769",1677152020,0,600,1677120780,1677110000
200770,51,"GL200770 KEYSTONE",1677902399,32,"GL200770",1677238110,0,89300,1677151590,1677111300
200771,55,"GL200771 GHP",1677988799,45,"GL200771",1677167080,0,38700,1677152030,1677115000
200772,40,"GL200772 KEYSTONE",1677729599,32,"GL200772",1677169530,0,20400,1677150000,1677117650
200773,57,"GL200773 GPA GLOBAL",1678420799,48,"GL200773",1677541300,0,22300,1677502560,1677118400
200774,40,"GL200774 GPI",1677815999,49,"GL200774",1677175310,0,1000,1677169540,1677155000
200775,40,"GL200775 ARKAY",1678247999,39,"GL200775",1677246850,0,26300,1677204770,1677157900
200776,50,"GL200776 ALBERT",1678161599,52,"GL200776",1677179030,0,29800,1677163700,1677160000
200777,55,"GL200777 CO2",1678161599,50,"GL200777",1677172610,0,1100,1677167090,1677160050
200778,40,"GL200778 CULTECH",1677988799,43,"GL200778",1677204760,0,17900,1677185380,1677166800
200779,57,"GL200779 MENASHA",1677902399,14,"GL200779",1677194910,0,28000,1677182640,1677168750
200780,55,"GL200780 GPA GLOBAL",1678334399,48,"GL200780",1677207480,0,13500,1677198000,1677169600
200781,50,"GL200781 GHP",1678161599,45,"GL200781",1677194010,0,31400,1677179040,1677171950
200782,55,"GL200782 ARKAY",1678075199,39,"GL200782",1677197990,0,28300,1677181490,1677176950
200783,35,"GL200783 CARDBOX",1678334399,4,"GL200783",1677260190,0,19300,1677239710,1677179650
200784,50,"GL200784 GRAPHIC MGMT",1677902399,33,"GL200784",1677238390,0,25200,1677194020,1677186300
200785,55,"GL200785 ARKAY",1678334399,39,"GL200785",1677291230,0,102000,1677207490,1677186450
200786,58,"GL200786 KEYSTONE",1677988799,32,"GL200786",1677238260,0,30900,1677194500,1677194500
200787,50,"GL200787 KEYSTONE",1678334399,32,"GL200787",1677532630,0,203000,1677238400,1677202350
200788,57,"GL200788 GRAPHIC MGMT",1677902399,33,"GL200788",1677254780,0,76400,1677236400,1677202750
200789,58,"GL200789 GHP",1677988799,45,"GL200789",1677278970,0,23500,1677238270,1677205650
200790,40,"GL200790 GRAPHIC MGMT",1678247999,33,"GL200790",1677251030,0,1300,1677246860,1677207100
200791,51,"GL200791 ARKAY",1678247999,39,"GL200791",1677248020,0,14300,1677239650,1677239650
200792,51,"GL200792 ARKAY",1678334399,39,"GL200792",1677262070,0,36200,1677248030,1677239800
200793,49,"GL200793 GRAPHIC MGMT",1677902399,33,"GL200793",1677268390,0,35800,1677241400,1677241400
200794,58,"GL200794 KEYSTONE",1677988799,32,"GL200794",1677503500,0,139700,1677278980,1677247100
200795,57,"GL200795 CULTECH",1678161599,43,"GL200795",1677278260,0,28500,1677268190,1677247700
200796,51,"GL200796 GPA GLOBAL",1678334399,48,"GL200796",1677270470,0,25400,1677262080,1677249050
200797,55,"GL200797 MENASHA",1678075199,14,"GL200797",1677293380,0,700,1677291240,1677253350
200798,57,"GL200798 GPI",1678161599,49,"GL200798",1677292260,0,24200,1677278270,1677253750
200799,55,"GL200799 GRAPHIC MGMT",1678161599,33,"GL200799",1677538940,0,99500,1677293390,1677260050
200800,35,"GL200800 IPB",1678075199,34,"GL200800",1677266860,0,1500,1677263150,1677263150
200801,40,"GL200801 GRAPHIC MGMT",1678247999,33,"GL200801",1677287700,0,900,1677266700,1677266700
200802,35,"GL200802 CULTECH",1677815999,43,"GL200802",1677336960,0,68400,1677276300,1677276300
200803,51,"GL200803 CO2",1678334399,50,"GL200803",1677283350,0,12000,1677276600,1677276600
200804,57,"GL200804 CO2",1678420799,50,"GL200804",1677547060,0,1000,1677541310,1677276850
200805,40,"GL200805 KEYSTONE",1678334399,32,"GL200805",1677293830,0,9100,1677287710,1677280950
200806,51,"GL200806 CULTECH",1677988799,43,"GL200806",1677585680,0,152200,1677283400,1677283400
200807,49,"GL200807 CARDBOX",1678334399,4,"GL200807",1677600840,0,23200,1677287400,1677287400
200808,57,"GL200808 CARDBOX",1678161599,4,"GL200808",1677332310,0,26900,1677292270,1677287800
200809,49,"GL200809 GPA GLOBAL",1678161599,48,"GL200809",1677583900,0,96400,1677322810,1677288650
200810,57,"GL200810 IPB",1678161599,34,"GL200810",1677335690,0,2500,1677332320,1677291600
200811,57,"GL200811 GHP",1678161599,45,"GL200811",1677342010,0,14900,1677335700,1677323050
200812,40,"GL200812 CO2",1678075199,50,"GL200812",1677333760,0,21100,1677323800,1677323800
200813,57,"GL200813 GPI",1678161599,49,"GL200813",1677500290,0,18600,1677342020,1677329150
200814,57,"GL200814 MENASHA",1678593599,14,"GL200814",1677584900,0,13700,1677547070,1677330200
200815,40,"GL200815 CARDBOX",1678247999,4,"GL200815",1677336260,0,1200,1677333770,1677332550
200816,55,"GL200816 ALBERT",1678075199,52,"GL200816",1677513220,0,30100,1677495600,1677334100
200817,57,"GL200817 ARKAY",1678593599,39,"GL200817",1677637410,0,155600,1677584910,1677336900
200818,40,"GL200818 CULTECH",1678247999,43,"GL200818",1677518140,0,31100,1677336950,1677336950
200819,40,"GL200819 ALBERT",1678420799,52,"GL200819",1677533370,0,24100,1677518150,1677341300
200820,35,"GL200820 GPA GLOBAL",1678507199,48,"GL200820",1677508780,0,15000,1677496950,1677496950
200821,58,"GL200821 CARDBOX",1678420799,4,"GL200821",1677508560,0,11200,1677503510,1677497200
200822,35,"GL200822 CULTECH",1678334399,43,"GL200822",1677520640,0,19200,1677508790,1677500450
